fundISINCode,holdingISINCode,currency,securityName,weight,reportDate
HK0000306685,CNE100000BP1,CNY,Goertek Inc,0.04556,2021/6/30
HK0000306685,,EUR,Baidu Inc Ordinary Shares - Class A,0.036113,2021/6/30
HK0000306685,CNE100003FS0,CNY,Suzhou Maxwell Technologies Co Ltd,0.0345,2021/6/30
HK0000306685,,HKD,Li Ning Co Ltd,0.034254,2021/6/30
HK0000306685,CNE1000048F8,HKD,Jinke Smart Services Group Co Ltd Class H,0.031361,2021/6/30
HK0000306685,HK1093012172,HKD,CSPC Pharmaceutical Group Ltd,0.028442,2021/6/30
HK0000306685,,CNY,Will Semiconductor Co Ltd Shanghai,0.027607,2021/6/30
HK0000306701,,HKD,Alibaba Group Holding Ltd,0.065991,2021/6/30
HK0000306701,,HKD,Tencent Holdings Ltd,0.0635,2021/6/30
HK0000306701,,USD,WuXi Biologics (Cayman) Inc ADR,0.05031,2021/6/30
HK0000306701,CNE100000BP1,CNY,Goertek Inc,0.04556,2021/6/30
HK0000306701,,EUR,Baidu Inc Ordinary Shares - Class A,0.036113,2021/6/30
HK0000306701,CNE100003FS0,CNY,Suzhou Maxwell Technologies Co Ltd,0.0345,2021/6/30
HK0000306701,,HKD,Li Ning Co Ltd,0.034254,2021/6/30
HK0000306701,CNE1000048F8,HKD,Jinke Smart Services Group Co Ltd Class H,0.031361,2021/6/30
HK0000306701,HK1093012172,HKD,CSPC Pharmaceutical Group Ltd,0.028442,2021/6/30
HK0000306701,,CNY,Will Semiconductor Co Ltd Shanghai,0.027607,2021/6/30
HK0000312378,,HKD,Tencent Holdings Ltd,0.087779,2021/6/30
HK0000312378,,HKD,ANTA Sports Products Ltd,0.067288,2021/6/30
HK0000312378,,USD,Bilibili Inc ADR,0.062991,2021/6/30
HK0000312378,CNE100001FR6,CNY,LONGi Green Energy Technology Co Ltd Class A,0.059221,2021/6/30
HK0000312378,,HKD,Alibaba Group Holding Ltd,0.05461,2021/6/30
HK0000312378,HK0285041858,HKD,BYD Electronic (International) Co Ltd,0.044947,2021/6/30
HK0000312378,,HKD,JS Global Lifestyle Co Ltd,0.043824,2021/6/30
HK0000312378,,HKD,Meituan,0.042715,2021/6/30
HK0000312378,,USD,JD.com Inc ADR,0.040584,2021/6/30
HK0000312378,,HKD,Jinxin Fertility Group Ltd,0.038756,2021/6/30
HK0000312386,,HKD,Tencent Holdings Ltd,0.087779,2021/6/30
HK0000312386,,HKD,ANTA Sports Products Ltd,0.067288,2021/6/30
HK0000312386,,USD,Bilibili Inc ADR,0.062991,2021/6/30
HK0000312386,CNE100001FR6,CNY,LONGi Green Energy Technology Co Ltd Class A,0.059221,2021/6/30
HK0000312386,,HKD,Alibaba Group Holding Ltd,0.05461,2021/6/30
HK0000312386,HK0285041858,HKD,BYD Electronic (International) Co Ltd,0.044947,2021/6/30
HK0000312386,,HKD,JS Global Lifestyle Co Ltd,0.043824,2021/6/30
HK0000312386,,HKD,Meituan,0.042715,2021/6/30
HK0000312386,,USD,JD.com Inc ADR,0.040584,2021/6/30
HK0000312386,,HKD,Jinxin Fertility Group Ltd,0.038756,2021/6/30
HK0000316452,CNE1000002M1,HKD,China Merchants Bank Co Ltd Class H,0.097356,2021/6/30
HK0000316452,,HKD,Tencent Holdings Ltd,0.091199,2021/6/30
HK0000316452,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.090449,2021/6/30
HK0000316452,CNE100000G29,CNY,China Tourism Group Duty Free Corp Ltd Class A,0.089195,2021/6/30
HK0000316452,CNE000000DH5,CNY,Shanxi Xinghuacun Fen Wine Factory Co Ltd,0.076781,2021/6/30
HK0000316452,CNE000000GF2,CNY,Luzhou Laojiao Co Ltd,0.074003,2021/6/30
HK0000316452,,USD,Apple Inc,0.070936,2021/6/30
HK0000316452,,USD,BioNTech SE ADR,0.068629,2021/6/30
HK0000316452,CNE100000V20,CNY,Chongqing Zhifei Biological Products Co Ltd,0.044908,2021/6/30
HK0000316452,CNE1000003G1,HKD,Industrial And Commercial Bank Of China Ltd Class H,0.043712,2021/6/30
HK0000320223,,HKD,Alibaba Group Holding Ltd,0.065991,2021/6/30
HK0000320223,,HKD,Tencent Holdings Ltd,0.0635,2021/6/30
HK0000320223,,USD,WuXi Biologics (Cayman) Inc ADR,0.05031,2021/6/30
HK0000320223,CNE100000BP1,CNY,Goertek Inc,0.04556,2021/6/30
HK0000320223,,EUR,Baidu Inc Ordinary Shares - Class A,0.036113,2021/6/30
HK0000320223,CNE100003FS0,CNY,Suzhou Maxwell Technologies Co Ltd,0.0345,2021/6/30
HK0000320223,,HKD,Li Ning Co Ltd,0.034254,2021/6/30
HK0000320223,CNE1000048F8,HKD,Jinke Smart Services Group Co Ltd Class H,0.031361,2021/6/30
HK0000320223,HK1093012172,HKD,CSPC Pharmaceutical Group Ltd,0.028442,2021/6/30
HK0000320223,,CNY,Will Semiconductor Co Ltd Shanghai,0.027607,2021/6/30
HK0000320264,,HKD,Alibaba Group Holding Ltd,0.065991,2021/6/30
HK0000320264,,HKD,Tencent Holdings Ltd,0.0635,2021/6/30
HK0000320264,,USD,WuXi Biologics (Cayman) Inc ADR,0.05031,2021/6/30
HK0000320264,CNE100000BP1,CNY,Goertek Inc,0.04556,2021/6/30
HK0000320264,,EUR,Baidu Inc Ordinary Shares - Class A,0.036113,2021/6/30
HK0000320264,CNE100003FS0,CNY,Suzhou Maxwell Technologies Co Ltd,0.0345,2021/6/30
HK0000320264,,HKD,Li Ning Co Ltd,0.034254,2021/6/30
HK0000320264,CNE1000048F8,HKD,Jinke Smart Services Group Co Ltd Class H,0.031361,2021/6/30
HK0000320264,HK1093012172,HKD,CSPC Pharmaceutical Group Ltd,0.028442,2021/6/30
HK0000320264,,CNY,Will Semiconductor Co Ltd Shanghai,0.027607,2021/6/30
HK0000323219,XS1512966372,USD,Central China Real Estate Limited 6.75%,0.048348,2020/12/31
HK0000323219,XS0836465608,USD,Citic Limited 6.8%,0.02644,2020/12/31
HK0000323219,XS1757392466,USD,China Cinda Finance (2017) I Limited 4.38%,0.026389,2020/12/31
HK0000323219,,USD,BOC Aviation Limited 3.88%,0.026124,2020/12/31
HK0000323219,XS0991743401,USD,Prosperous Ray Limited 4.62%,0.02599,2020/12/31
HK0000323219,XS2085045503,USD,Yuzhou Group Holdings Company Ltd 8.3%,0.025824,2020/12/31
HK0000323219,,,Bocom Leasing Management Hong Kong Co Ltd 4.375% S/A,0.025636,2020/12/31
HK0000323219,XS2121187962,USD,Yuzhou Group Holdings Company Ltd 7.7%,0.025596,2020/12/31
HK0000323219,XS1788514039,USD,CNAC (HK) Finbridge Company Limited 4.88%,0.025582,2020/12/31
HK0000323219,,,Cifi Hldgs Group Co Ltd 6.55% S/A,0.025554,2020/12/31
HK0000349503,,USD,Export-Import Bank of India 2.25%,0.014626,2021/10/31
HK0000349503,XS2140531950,USD,China Construction Bank Corporation 2.45%,0.012242,2021/10/31
HK0000349503,,USD,Tencent Holdings Limited 3.975%,0.011327,2021/10/31
HK0000349503,,USD,Bank of China (Hong Kong) Limited 5.9%,0.009808,2021/10/31
HK0000349503,XS2099049699,USD,SF Holding Investment Limited 2.875%,0.009304,2021/10/31
HK0000349503,,USD,Philippines (Republic Of) 3.2%,0.009115,2021/10/31
HK0000349503,XS2362538642,USD,Rec Ltd 2.75%,0.008838,2021/10/31
HK0000349503,,USD,Bank of China Limited 5%,0.008412,2021/10/31
HK0000349503,,USD,Indonesia (Republic of) 3.2%,0.008388,2021/10/31
HK0000349503,XS1753595328,USD,ABJA Investment Co. Pte. Ltd. 5.45%,0.008359,2021/10/31
HK0000349511,,USD,Export-Import Bank of India 2.25%,0.014626,2021/10/31
HK0000349511,XS2140531950,USD,China Construction Bank Corporation 2.45%,0.012242,2021/10/31
HK0000349511,,USD,Tencent Holdings Limited 3.975%,0.011327,2021/10/31
HK0000349511,,USD,Bank of China (Hong Kong) Limited 5.9%,0.009808,2021/10/31
HK0000349511,XS2099049699,USD,SF Holding Investment Limited 2.875%,0.009304,2021/10/31
HK0000349511,,USD,Philippines (Republic Of) 3.2%,0.009115,2021/10/31
HK0000349511,XS2362538642,USD,Rec Ltd 2.75%,0.008838,2021/10/31
HK0000349511,,USD,Bank of China Limited 5%,0.008412,2021/10/31
HK0000349511,,USD,Indonesia (Republic of) 3.2%,0.008388,2021/10/31
HK0000349511,XS1753595328,USD,ABJA Investment Co. Pte. Ltd. 5.45%,0.008359,2021/10/31
HK0000349529,,USD,Export-Import Bank of India 2.25%,0.014626,2021/10/31
HK0000349529,XS2140531950,USD,China Construction Bank Corporation 2.45%,0.012242,2021/10/31
HK0000349529,,USD,Tencent Holdings Limited 3.975%,0.011327,2021/10/31
HK0000349529,,USD,Bank of China (Hong Kong) Limited 5.9%,0.009808,2021/10/31
HK0000349529,XS2099049699,USD,SF Holding Investment Limited 2.875%,0.009304,2021/10/31
HK0000349529,,USD,Philippines (Republic Of) 3.2%,0.009115,2021/10/31
HK0000349529,XS2362538642,USD,Rec Ltd 2.75%,0.008838,2021/10/31
HK0000349529,,USD,Bank of China Limited 5%,0.008412,2021/10/31
HK0000349529,,USD,Indonesia (Republic of) 3.2%,0.008388,2021/10/31
HK0000349529,XS1753595328,USD,ABJA Investment Co. Pte. Ltd. 5.45%,0.008359,2021/10/31
HK0000349545,IE00BYYJJ149,USD,HSBC US Dollar Liquidity Y,0.027724,2021/10/31
HK0000349545,,USD,Petronas Capital Limited 3.404%,0.017266,2021/10/31
HK0000349545,,USD,Star Energy Geothermal Darajat Ii Ltd / Star Energy Geothermal Salak Ltd 4.,0.014178,2021/10/31
HK0000349545,,USD,Perusahaan Listrik Negara PT 5.25%,0.01403,2021/10/31
HK0000349545,XS1506085114,USD,Theta Capital Pte. Ltd. 6.75%,0.012715,2021/10/31
HK0000349545,,USD,Jsw Hydro Energy Limited 3.98062%,0.011484,2021/10/31
HK0000349545,,USD,Medco Oak Tree Pte Ltd 7.375%,0.009773,2021/10/31
HK0000349545,,USD,Medco Bell Pte Ltd 6.375%,0.009124,2021/10/31
HK0000349545,XS2327392234,USD,PT Pakuwon Jati Tbk 4.875%,0.009068,2021/10/31
HK0000349545,,USD,PT Indonesia Asahan Aluminium (Persero) 5.8%,0.008903,2021/10/31
HK0000349552,IE00BYYJJ149,USD,HSBC US Dollar Liquidity Y,0.027724,2021/10/31
HK0000349552,,USD,Petronas Capital Limited 3.404%,0.017266,2021/10/31
HK0000349552,,USD,Star Energy Geothermal Darajat Ii Ltd / Star Energy Geothermal Salak Ltd 4.,0.014178,2021/10/31
HK0000349552,,USD,Perusahaan Listrik Negara PT 5.25%,0.01403,2021/10/31
HK0000349552,XS1506085114,USD,Theta Capital Pte. Ltd. 6.75%,0.012715,2021/10/31
HK0000349552,,USD,Jsw Hydro Energy Limited 3.98062%,0.011484,2021/10/31
HK0000349552,,USD,Medco Oak Tree Pte Ltd 7.375%,0.009773,2021/10/31
HK0000349552,,USD,Medco Bell Pte Ltd 6.375%,0.009124,2021/10/31
HK0000349552,XS2327392234,USD,PT Pakuwon Jati Tbk 4.875%,0.009068,2021/10/31
HK0000349552,,USD,PT Indonesia Asahan Aluminium (Persero) 5.8%,0.008903,2021/10/31
HK0000349560,IE00BYYJJ149,USD,HSBC US Dollar Liquidity Y,0.027724,2021/10/31
HK0000349560,,USD,Petronas Capital Limited 3.404%,0.017266,2021/10/31
HK0000349560,,USD,Star Energy Geothermal Darajat Ii Ltd / Star Energy Geothermal Salak Ltd 4.,0.014178,2021/10/31
HK0000349560,,USD,Perusahaan Listrik Negara PT 5.25%,0.01403,2021/10/31
HK0000349560,XS1506085114,USD,Theta Capital Pte. Ltd. 6.75%,0.012715,2021/10/31
HK0000349560,,USD,Jsw Hydro Energy Limited 3.98062%,0.011484,2021/10/31
HK0000349560,,USD,Medco Oak Tree Pte Ltd 7.375%,0.009773,2021/10/31
HK0000349560,,USD,Medco Bell Pte Ltd 6.375%,0.009124,2021/10/31
HK0000349560,XS2327392234,USD,PT Pakuwon Jati Tbk 4.875%,0.009068,2021/10/31
HK0000349560,,USD,PT Indonesia Asahan Aluminium (Persero) 5.8%,0.008903,2021/10/31
HK0000349578,IE00BYYJJ149,USD,HSBC US Dollar Liquidity Y,0.027724,2021/10/31
HK0000349578,,USD,Petronas Capital Limited 3.404%,0.017266,2021/10/31
HK0000349578,,USD,Star Energy Geothermal Darajat Ii Ltd / Star Energy Geothermal Salak Ltd 4.,0.014178,2021/10/31
HK0000349578,,USD,Perusahaan Listrik Negara PT 5.25%,0.01403,2021/10/31
HK0000349578,XS1506085114,USD,Theta Capital Pte. Ltd. 6.75%,0.012715,2021/10/31
HK0000349578,,USD,Jsw Hydro Energy Limited 3.98062%,0.011484,2021/10/31
HK0000349578,,USD,Medco Oak Tree Pte Ltd 7.375%,0.009773,2021/10/31
HK0000349578,,USD,Medco Bell Pte Ltd 6.375%,0.009124,2021/10/31
HK0000349578,XS2327392234,USD,PT Pakuwon Jati Tbk 4.875%,0.009068,2021/10/31
HK0000349578,,USD,PT Indonesia Asahan Aluminium (Persero) 5.8%,0.008903,2021/10/31
HK0000352945,,HKD,Sunac China Holdings Ltd,0.089157,2021/11/30
HK0000352945,,HKD,Sunac Services Holdings Ltd Ordinary Shares,0.085969,2021/11/30
HK0000352945,CNE100001LY0,HKD,Zhengzhou Coal Mining Machinery Group Co Ltd Class H,0.081633,2021/11/30
HK0000352945,CNE1000023C8,HKD,China Energy Engineering Corporation Ltd H,0.059792,2021/11/30
HK0000352945,HK0000330149,HKD,CSOP Hang Seng Dly (2x) Lvrgd,0.049089,2021/11/30
HK0000352945,,HKD,Kuaishou Technology Ordinary Shares - Class B,0.043816,2021/11/30
HK0000352945,,HKD,China Glass Holdings Ltd,0.040584,2021/11/30
HK0000352945,,HKD,Keymed Biosciences Inc,0.03876,2021/11/30
HK0000352945,CNE100003QK4,CNY,Maxscend Microelectronics Co Ltd Class A,0.034581,2021/11/30
HK0000352945,HK0000218211,HKD,Hua Hong Semiconductor Ltd Unitary 144A/Reg S,0.033335,2021/11/30
HK0000352960,,HKD,Sunac China Holdings Ltd,0.089157,2021/11/30
HK0000352960,,HKD,Sunac Services Holdings Ltd Ordinary Shares,0.085969,2021/11/30
HK0000352960,CNE100001LY0,HKD,Zhengzhou Coal Mining Machinery Group Co Ltd Class H,0.081633,2021/11/30
HK0000352960,CNE1000023C8,HKD,China Energy Engineering Corporation Ltd H,0.059792,2021/11/30
HK0000352960,HK0000330149,HKD,CSOP Hang Seng Dly (2x) Lvrgd,0.049089,2021/11/30
HK0000352960,,HKD,Kuaishou Technology Ordinary Shares - Class B,0.043816,2021/11/30
HK0000352960,,HKD,China Glass Holdings Ltd,0.040584,2021/11/30
HK0000352960,,HKD,Keymed Biosciences Inc,0.03876,2021/11/30
HK0000352960,CNE100003QK4,CNY,Maxscend Microelectronics Co Ltd Class A,0.034581,2021/11/30
HK0000352960,HK0000218211,HKD,Hua Hong Semiconductor Ltd Unitary 144A/Reg S,0.033335,2021/11/30
HK0000360880,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.09155,2021/9/30
HK0000360880,,HKD,Meituan,0.062789,2021/9/30
HK0000360880,,HKD,Tencent Holdings Ltd,0.056824,2021/9/30
HK0000360880,CNE1000002M1,HKD,China Merchants Bank Co Ltd Class H,0.048207,2021/9/30
HK0000360880,HK0669013440,HKD,Techtronic Industries Co Ltd,0.047907,2021/9/30
HK0000360880,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.043084,2021/9/30
HK0000360880,,HKD,Innovent Biologics Inc,0.040205,2021/9/30
HK0000360880,HK0000069689,HKD,AIA Group Ltd,0.035941,2021/9/30
HK0000360880,,HKD,Li Ning Co Ltd,0.031775,2021/9/30
HK0000360880,CNE000000040,CNY,Ping An Bank Co Ltd,0.029143,2021/9/30
HK0000360898,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.09155,2021/9/30
HK0000360898,,HKD,Meituan,0.062789,2021/9/30
HK0000360898,,HKD,Tencent Holdings Ltd,0.056824,2021/9/30
HK0000360898,CNE1000002M1,HKD,China Merchants Bank Co Ltd Class H,0.048207,2021/9/30
HK0000360898,HK0669013440,HKD,Techtronic Industries Co Ltd,0.047907,2021/9/30
HK0000360898,CNE0000018R8,CNY,Kweichow Moutai Co Ltd,0.043084,2021/9/30
HK0000360898,,HKD,Innovent Biologics Inc,0.040205,2021/9/30
HK0000360898,HK0000069689,HKD,AIA Group Ltd,0.035941,2021/9/30
HK0000360898,,HKD,Li Ning Co Ltd,0.031775,2021/9/30
HK0000360898,CNE000000040,CNY,Ping An Bank Co Ltd,0.029143,2021/9/30
HK0000365384,,,Cash And Cash Equivalents,0.732041,2021/6/30
HK0000365384,,,Time Deposit,0.258212,2021/6/30
HK0000365384,,,Cdbi Tresure I Ltd 2.25%,0.002438,2021/6/30
HK0000365384,,,Chengdu Comm Inv Group 5.125%,0.001862,2021/6/30
HK0000365384,,,Anhui Investment Group 4.875%,0.001848,2021/6/30
HK0000365384,XS1867018282,USD,Anhui Transportation Holding Group (H.K.) Limited 4.875%,0.001228,2021/6/30
HK0000365384,,,Scig Intrntl Fin Ltd 4.625%,0.001227,2021/6/30
HK0000365384,XS1920378590,USD,Wuhan Real Estate Group 5.7%,0.000613,2021/6/30
HK0000365384,,,Interest Receivable On Bank Deposits,0.000391,2021/6/30
HK0000365384,,,Interest Receivable On Financial Assets At Fair Value Through Profit Or Los,0.00009,2021/6/30
HK0000369188,,USD,United States Treasury Bills 0%,0.030552,2021/6/30
HK0000369188,XS1857295320,JPY,Mitsubishi UFJ Securities Co Ltd,0.029515,2021/6/30
HK0000369188,,,European Investment Bank 3m S0.25 Q,0.023926,2021/6/30
HK0000369188,XS1442177561,USD,"Chongqing Nan'an Urban Construction & Development (Group) Co., Ltd. 3.62%",0.023886,2021/6/30
HK0000369188,,USD,7-Eleven Inc.,0.022919,2021/6/30
HK0000369188,XS1845139515,USD,CDBL Funding 2 2%,0.022917,2021/6/30
HK0000369188,XS1880450140,USD,Country Garden Holdings Company Limited 7.12%,0.019673,2021/6/30
HK0000369188,,USD,Citigroup Inc.,0.019367,2021/6/30
HK0000369188,,USD,Wells Fargo & Company,0.019355,2021/6/30
HK0000369188,XS1511610906,USD,Chalco Hong Kong Investment Company Limited 4.25%,0.019214,2021/6/30
HK0000369196,,USD,United States Treasury Bills 0%,0.030552,2021/6/30
HK0000369196,XS1857295320,JPY,Mitsubishi UFJ Securities Co Ltd,0.029515,2021/6/30
HK0000369196,,,European Investment Bank 3m S0.25 Q,0.023926,2021/6/30
HK0000369196,XS1442177561,USD,"Chongqing Nan'an Urban Construction & Development (Group) Co., Ltd. 3.62%",0.023886,2021/6/30
HK0000369196,,USD,7-Eleven Inc.,0.022919,2021/6/30
HK0000369196,XS1845139515,USD,CDBL Funding 2 2%,0.022917,2021/6/30
HK0000369196,XS1880450140,USD,Country Garden Holdings Company Limited 7.12%,0.019673,2021/6/30
HK0000369196,,USD,Citigroup Inc.,0.019367,2021/6/30
HK0000369196,,USD,Wells Fargo & Company,0.019355,2021/6/30
HK0000369196,XS1511610906,USD,Chalco Hong Kong Investment Company Limited 4.25%,0.019214,2021/6/30
HK0000369725,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.100092,2021/11/30
HK0000369725,KR7005930003,KRW,Samsung Electronics Co Ltd,0.078956,2021/11/30
HK0000369725,,HKD,Tencent Holdings Ltd,0.065385,2021/11/30
HK0000369725,HK0000069689,HKD,AIA Group Ltd,0.046906,2021/11/30
HK0000369725,,HKD,Alibaba Group Holding Ltd Ordinary Shares,0.035121,2021/11/30
HK0000369725,,HKD,Meituan,0.032024,2021/11/30
HK0000369725,,USD,Sea Ltd ADR,0.02981,2021/11/30
HK0000369725,HK0388045442,HKD,Hong Kong Exchanges and Clearing Ltd,0.029421,2021/11/30
HK0000369725,ID1000109507,IDR,PT Bank Central Asia Tbk,0.028707,2021/11/30
HK0000369725,INE001A01036,INR,Housing Development Finance Corp Ltd,0.027616,2021/11/30
HK0000383858,,HKD,Tencent Holdings Ltd,0.087779,2021/6/30
HK0000383858,,HKD,ANTA Sports Products Ltd,0.067288,2021/6/30
HK0000383858,,USD,Bilibili Inc ADR,0.062991,2021/6/30
HK0000383858,CNE100001FR6,CNY,LONGi Green Energy Technology Co Ltd Class A,0.059221,2021/6/30
HK0000383858,,HKD,Alibaba Group Holding Ltd,0.05461,2021/6/30
HK0000383858,HK0285041858,HKD,BYD Electronic (International) Co Ltd,0.044947,2021/6/30
HK0000383858,,HKD,JS Global Lifestyle Co Ltd,0.043824,2021/6/30
HK0000383858,,HKD,Meituan,0.042715,2021/6/30
HK0000383858,,USD,JD.com Inc ADR,0.040584,2021/6/30
HK0000383858,,HKD,Jinxin Fertility Group Ltd,0.038756,2021/6/30
HK0000384526,,,E Fund (Hk) Yield Enhanced Bd Fd I -Cl R,0.081785,2020/6/30
HK0000384526,,,Agile Group Holdings Ltd Frn Perpetual,0.022587,2020/6/30
HK0000384526,XS2034822564,USD,Sino-Ocean Land Treasure Finance IV Limited 4.75%,0.016807,2020/6/30
HK0000384526,,,Wisdom Glory Group Ltd 5.25% Perpetual,0.015919,2020/6/30
HK0000384526,XS2078814147,USD,Wanda Properties Overseas Limited 6.95%,0.015515,2020/6/30
HK0000384526,XS1646912250,USD,Gemdale Ever Prosperity Investment Limited 4.95%,0.013525,2020/6/30
HK0000384526,,,Franshion Brilliant Ltd 5.75% Perpetual,0.013152,2020/6/30
HK0000384526,,,Hsbc Holdings Plc Frn Perpetual,0.012938,2020/6/30
HK0000384526,,,Franshion Brilliant Ltd 4.875% Perpetual,0.012323,2020/6/30
HK0000384526,,,CHAMPION SINCERITY HLDGS FRN PERPETUAL,0.012271,2020/6/30
HK0000384534,,,E Fund (Hk) Yield Enhanced Bd Fd I -Cl R,0.081785,2020/6/30
HK0000384534,,,Agile Group Holdings Ltd Frn Perpetual,0.022587,2020/6/30
HK0000384534,XS2034822564,USD,Sino-Ocean Land Treasure Finance IV Limited 4.75%,0.016807,2020/6/30
HK0000384534,,,Wisdom Glory Group Ltd 5.25% Perpetual,0.015919,2020/6/30
HK0000384534,XS2078814147,USD,Wanda Properties Overseas Limited 6.95%,0.015515,2020/6/30
HK0000384534,XS1646912250,USD,Gemdale Ever Prosperity Investment Limited 4.95%,0.013525,2020/6/30
HK0000384534,,,Franshion Brilliant Ltd 5.75% Perpetual,0.013152,2020/6/30
HK0000384534,,,Hsbc Holdings Plc Frn Perpetual,0.012938,2020/6/30
HK0000384534,,,Franshion Brilliant Ltd 4.875% Perpetual,0.012323,2020/6/30
HK0000384534,,,CHAMPION SINCERITY HLDGS FRN PERPETUAL,0.012271,2020/6/30
HK0000414901,,,Bank Of Communications (Reg) (Reg S) Var Perp,0.037303,2021/6/30
HK0000414901,XS2100023832,USD,Radiance Capital Investments Limited 10.5,0.021987,2021/6/30
HK0000414901,XS2128388456,USD,Yancoal International Resources Development Co Limited 3.5,0.021801,2021/6/30
HK0000414901,XS2287540053,USD,Guoren Property and Casualty Insurance Co Ltd 3.35,0.020711,2021/6/30
HK0000414901,,,Barclays Plc (Reg) Var Perp,0.019928,2021/6/30
HK0000414901,,,Hsbc Holdings Plc Var Perp,0.019892,2021/6/30
HK0000414901,XS1927705308,USD,Sunrise (Cayman) Ltd 5.25,0.018682,2021/6/30
HK0000414901,,USD,Petroleos Mexicanos 6.84,0.018534,2021/6/30
HK0000414901,,,Champion Sincerity Hl Var Perp,0.018525,2021/6/30
HK0000414901,XS2016010881,USD,China SCE Group Holdings Limited 7.25%,0.018502,2021/6/30
HK0000414935,,,Bank Of Communications (Reg) (Reg S) Var Perp,0.037303,2021/6/30
HK0000414935,XS2100023832,USD,Radiance Capital Investments Limited 10.5,0.021987,2021/6/30
HK0000414935,XS2128388456,USD,Yancoal International Resources Development Co Limited 3.5,0.021801,2021/6/30
HK0000414935,XS2287540053,USD,Guoren Property and Casualty Insurance Co Ltd 3.35,0.020711,2021/6/30
HK0000414935,,,Barclays Plc (Reg) Var Perp,0.019928,2021/6/30
HK0000414935,,,Hsbc Holdings Plc Var Perp,0.019892,2021/6/30
HK0000414935,XS1927705308,USD,Sunrise (Cayman) Ltd 5.25,0.018682,2021/6/30
HK0000414935,,USD,Petroleos Mexicanos 6.84,0.018534,2021/6/30
HK0000414935,,,Champion Sincerity Hl Var Perp,0.018525,2021/6/30
HK0000414935,XS2016010881,USD,China SCE Group Holdings Limited 7.25%,0.018502,2021/6/30
HK0000416062,,USD,Sea Ltd ADR,0.060312,2021/11/30
HK0000416062,JP3970300004,JPY,Recruit Holdings Co Ltd,0.056838,2021/11/30
HK0000416062,TW0002330008,TWD,Taiwan Semiconductor Manufacturing Co Ltd,0.056679,2021/11/30
HK0000416062,JP3979200007,JPY,Lasertec Corp,0.051099,2021/11/30
HK0000416062,,HKD,NetEase Inc Ordinary Shares,0.04831,2021/11/30
HK0000416062,KR7005930003,KRW,Samsung Electronics Co Ltd,0.045788,2021/11/30
HK0000416062,,TWD,Parade Technologies Ltd,0.045273,2021/11/30
HK0000416062,,HKD,Kingdee International Software Group Co Ltd,0.044752,2021/11/30
HK0000416062,,HKD,Tencent Holdings Ltd,0.044462,2021/11/30
HK0000416062,,USD,XPeng Inc ADR,0.041846,2021/11/30
HK0000439601,LU2041165395,USD,ChinaAMC Global Selected Inc I USD Acc,0.09134,2021/11/30
HK0000439601,,USD,Westpac Banking Corporation 1.019%,0.020558,2021/11/30
HK0000439601,,USD,United States Treasury Notes 0.375%,0.020532,2021/11/30
HK0000439601,,USD,Bank of China Limited 5%,0.016913,2021/11/30
HK0000439601,XS2011969065,USD,CNAC (HK) Finbridge Company Limited 3.125%,0.015598,2021/11/30
HK0000439601,XS2407996185,USD,Sinochem Offshore Capital Company Ltd. 1.5%,0.015367,2021/11/30
HK0000439601,HK0000489960,HKD,ChinaAMC Select Money Market I HKD Acc,0.013868,2021/11/30
HK0000439601,XS0979772596,USD,China Taiping New Horizon Limited 6%,0.011465,2021/11/30
HK0000439627,LU2041165395,USD,ChinaAMC Global Selected Inc I USD Acc,0.09134,2021/11/30
HK0000439627,,USD,Westpac Banking Corporation 1.019%,0.020558,2021/11/30
HK0000439627,,USD,United States Treasury Notes 0.375%,0.020532,2021/11/30
HK0000439627,,USD,Bank of China Limited 5%,0.016913,2021/11/30
HK0000439627,XS2011969065,USD,CNAC (HK) Finbridge Company Limited 3.125%,0.015598,2021/11/30
HK0000439627,XS2407996185,USD,Sinochem Offshore Capital Company Ltd. 1.5%,0.015367,2021/11/30
HK0000439627,HK0000489960,HKD,ChinaAMC Select Money Market I HKD Acc,0.013868,2021/11/30
HK0000439627,XS0979772596,USD,China Taiping New Horizon Limited 6%,0.011465,2021/11/30
HK0000464252,,,Cash And Cash Equivalents,0.528249,2021/6/30
HK0000464252,,,Time Deposit,0.471986,2021/6/30
HK0000464252,,,Interest Receivable On Bank Deposits,0.000312,2021/6/30
HK0000467222,XS1820761556,USD,Gemdale Ever Prosperity Investment Limited 6%,0.026895,2021/6/30
HK0000467222,,,Icbc Asia Ltd 4.25% Perpetual,0.025117,2021/6/30
HK0000467222,XS2067133483,USD,Zhengzhou Urban Construction Group Investments Limited 3.8%,0.022678,2021/6/30
HK0000467222,XS1884717817,USD,Yieldking Investment Limited 4.8%,0.021693,2021/6/30
HK0000467222,,,Coastal Emerald Ltd Frn Perpetual,0.021538,2021/6/30
HK0000467222,,,Jiaxing City Inv & Dev 2.6%,0.021512,2021/6/30
HK0000467222,XS2211752121,USD,Central Plaza Development Limited 4.5%,0.021491,2021/6/30
HK0000467222,,,Cicc Hk Finance 2016 Mtn 1.625%,0.020874,2021/6/30
